genome	mols	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	cnt_match
BGC0001214	BGC0001131	0.043685664072307284	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000330	BGC0000386.4	0.01755379388448471	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001371	BGC0001561	0.1299566811062979	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001806	BGC0001532	0.05269722482070467	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0000323	BGC0000312	0.16935483870967738	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000305	BGC0000463.2	0.1093328538032727	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000399	BGC0001582	0.22286282306163013	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	12
BGC0001806	BGC0001806	0.8439871115268682	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	20
BGC0000330	BGC0001189	0.1625141562853907	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	2
BGC0000374	BGC0000374.5	0.3416054346319145	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001371	BGC0000374.5	0.0906364545151616	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001796	BGC0001131	0.4042553191489362	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000374	BGC0001214.3	0.008041037016497977	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000323	BGC0000323	0.45690524193548376	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001214	BGC0001214.1	0.46171227717800645	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000323	BGC0001214.1	0.08744959677419355	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001214	BGC0001393	0.2500627667587246	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000399	BGC0001214.1	0.20954274353876737	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000323	BGC0001393	0.12928427419354838	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001214	BGC0001562	0.06778809942254581	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000305	BGC0000463.3	0.1093328538032727	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000323	BGC0001562	0.05897177419354838	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000437	BGC0000447.1	0.1151423532375913	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0001214	BGC0001341	0.027868440873713263	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000399	BGC0001393	0.045328031809145096	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000333	BGC0001131	0.06216169023921775	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001796	BGC0001562	0.01907556859867936	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001153	BGC0001192.2	0.8788341429562804	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	3
BGC0001371	BGC0000407	0.07530823058980339	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000312	BGC0001250	0.09112595419847329	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000374	BGC0001214.1	0.008041037016497977	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000323	BGC0000305	0.5315020161290321	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001796	BGC0001469	0.01907556859867936	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000399	BGC0000305	0.38151093439363803	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001806	BGC0000425	0.6518033468454423	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	22
BGC0001214	BGC0000374.2	0.2997740396685915	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001371	BGC0001562	0.1299566811062979	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001214	BGC0001250	0.047953803665578706	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000323	BGC0001250	0.04813508064516129	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001214	BGC0000374.3	0.24328395681646994	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000399	BGC0001250	0.037972166998011925	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000323	BGC0000374.3	0.05897177419354836	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000330	BGC0000424.1	0.022366930917327287	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000323	BGC0000399.3	0.2174899193548386	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000399	BGC0000374.3	0.10497017892644131	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000323	BGC0001414	0.019153225806451624	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001796	BGC0001250	0.07006603081438005	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000399	BGC0000399.3	0.7675944333996023	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001153	BGC0000437	0.17918112421929214	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001233	BGC0001250	0.01983797257997507	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000330	BGC0001250	0.054077010192525476	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000323	BGC0001792.1	0.23487903225806447	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000399	BGC0001414	0.12047713717693834	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001796	BGC0000374.3	0.015407190022010237	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000312	BGC0001768	0.18129770992366415	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000323	BGC0000385	0.182711693548387	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000399	BGC0001792.1	0.11471172962226639	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000399	BGC0000385	0.02445328031809142	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001153	BGC0001250	0.026509368494101314	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001135	BGC0001250	0.06446169422882214	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000399	BGC0001532	0.17932405566600396	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0000312	BGC0000342	0.3325381679389313	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000374	BGC0000374.2	0.25315402745043664	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001371	BGC0000374.2	0.015661446184605115	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001214	BGC0000378	0.011298016570424264	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000374	BGC0001250	0.026479966726743374	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001371	BGC0001250	0.06364545151616127	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001214	BGC0001768	0.20110469495355257	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000323	BGC0001768	0.05594758064516126	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000312	BGC0000416.4	0.2228053435114504	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0001371	BGC0000374.3	0.015661446184605115	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000374	BGC0000374.3	0.22196034936919445	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001214	BGC0000332	0.04117499372332411	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000333	BGC0001250	0.03335079448227694	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001214	BGC0000374.1	0.27014812955059003	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001214	BGC0000342	0.019834295756967085	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001796	BGC0001768	0.2527512839325018	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001214	BGC0001822	0.1255335174491589	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001796	BGC0000332	0.01907556859867936	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	3
BGC0001214	BGC0000416.4	0.21114737634948527	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000323	BGC0000416.4	0.03830645161290321	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000312	BGC0000416.2	0.11307251908396948	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001214	BGC0000374.6	0.27014812955059003	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001135	BGC0000332	0.15693553830577117	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	3
BGC0001371	BGC0000378	0.12595801399533485	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000399	BGC0000463.2	0.20198807157057647	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0001214	BGC0000416.2	0.2126537785588752	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000323	BGC0000416.2	0.12626008064516128	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001153	BGC0001822	0.027342123525329616	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000374	BGC0000374.1	0.2843477055316789	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001371	BGC0000374.1	0.0906364545151616	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000399	BGC0000416.2	0.02902584493041747	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001796	BGC0001796	0.37674247982391784	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000437	BGC0000437	0.04565381708238855	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000330	BGC0000424.3	0.022366930917327287	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000399	BGC0000463.3	0.28409542743538757	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000374	BGC0000374.6	0.2843477055316789	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001371	BGC0000374.6	0.0906364545151616	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000437	BGC0001250	0.009624590576971527	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000437	BGC0001806	0.11569664902998233	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001569	BGC0000452	0.13636363636363635	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000437	BGC0000425	0.05709246661627617	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	19
BGC0001569	BGC0000310	0.0003607503607503651	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001569	BGC0001196	0.16594516594516595	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001569	BGC0000453	0.02002164502164501	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0000416.3	0.007395382395382379	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001569	BGC0000307	0.0211038961038961	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0001825	0.01966089466089464	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001569	BGC0001214.2	0.11183261183261184	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0001214.4	0.26082251082251084	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0001214.5	0.18632756132756131	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0001214.6	0.11183261183261184	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0001569	0.4067460317460318	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001569	BGC0001561	0.4067460317460318	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001569	BGC0001214.3	0.26082251082251084	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0001214.1	0.18632756132756131	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0001393	0.17965367965367965	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001569	BGC0001562	0.4067460317460318	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001569	BGC0001341	0.02002164502164501	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0001250	0.03445165945165945	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001569	BGC0000416.4	0.006313131313131287	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001569	BGC0001796	0.04960317460317457	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001569	BGC0000416.2	0.06259018759018757	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001414	BGC0000306	0.016938359653591435	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001414	BGC0000452	0.062404482934284244	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001414	BGC0000397	0.04521141110545083	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001414	BGC0001406	0.10570555272542027	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001414	BGC0000307	0.08723892002037698	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0001414	BGC0001825	0.05259806418746813	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001414	BGC0001371	0.11907794192562404	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001414	BGC0001220	0.11907794192562404	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001414	BGC0001127	0.18071828833418235	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001414	BGC0001370.1	0.06813550687722872	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0001414	BGC0001657	0.02215995924605195	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	15
BGC0001414	BGC0001565	0.059475292919001534	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001414	BGC0001582	0.03273051451859393	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	12
BGC0001414	BGC0000407	0.017447784004075376	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001414	BGC0001614	0.14263881813550688	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	17
BGC0001414	BGC0001250	0.02432501273560876	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001414	BGC0001414	0.3394039735099338	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001414	BGC0001370.2	0.06813550687722872	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
