Id	Name	SMILES	InChiKey	Source	Origin	TaxId
NPA000360	TMC-95 C	CC[C@H](C)C(=O)C(=O)N[C@H]1CC2=CC(=C(C=C2)O)C3=C4C(=CC=C3)[C@]([C@@H]([C@H](NC(=O)[C@H](NC1=O)CC(=O)N)C(=O)N/C=C\C)O)(C(=O)N4)O	ZIAXNZCTODBCKW-QNKLOUHTSA-N	NPAtlas	Apiospora montagnei Sacc. TC 1093	1811811
NPA000381	Cyclo-(L-Phe-L-Leu1-L-Leu2-L-Leu3-L-Ile)	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(C)C)CC(C)C)CC(C)C)CC2=CC=CC=C2	VGMLTLLPMXCNFE-LSXSSXCESA-N	NPAtlas	Unknown-fungus nO. 2524	0
NPA000394	Marihysin A	CCCCCCCCCCCC1CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)N1)CCC(=O)N)CC(=O)N)CO)CC(=O)N)CC3=CC=C(C=C3)O)CC(=O)N	PKVQGSJLTUPLBO-UHFFFAOYSA-N	NPAtlas	Bacillus marinus B-9987	1386
NPA000403	(E)-pseudoxylallemycin F	C\C=C\COC1=CC(O)=C(C[C@@H]2NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC3=CC=C(OCC=C=C)C=C3)NC(=O)[C@H](CC(C)C)N(C)C2=O)C=C1	VQZBTHQWJRKXES-GKNUNXIXSA-N	NPAtlas	Pseudoxylaria sp. X802	0
NPA000407	Apramide C	C[C@H](CCCCC=C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(C=C2)OC)C(=O)N(C)CC3=NC=CS3	JKGGQCDMVBBAKM-RBFNLMEMSA-N	NPAtlas	Lyngbya majuscula	158786
NPA000408	Allobeauvericin B	CC[C@@H](C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)[C@H](C)CC)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C	PVURPIBDNQIDSO-SFWGZFQISA-N	NPAtlas	Penicillium sp.	5081
NPA000419	NW-G03	CC1C(=O)N2C(CCCN2)C(=O)N3C(CC4(C3NC5=C4C=CC(=C5)Cl)O)C(=O)NC(C(=O)N6C(CCC=N6)C(=O)N7C(CCCN7)C(=O)N1C)C(C)C	FGMCUFNEUQEQNL-UHFFFAOYSA-N	NPAtlas	Streptomyces alboflavus	67267
NPA000425	Not named	C[C@@H](/C=C(\C)/C=C/[C@@H]([C@H](C)C(=O)N[C@H](CCC(=O)N(C)C(=C)C(=O)N[C@H](C)C(=O)O)C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)[C@H](C(=O)O)NC(=O)[C@H](CC(C)C)N)[C@H](CC1=CC=CC=C1)OC	IENVPMAERSWHAY-RNJNOEPSSA-N	NPAtlas	Microcystis sp.	1127
NPA000434	Pterulamide VI	CC[C@H](C)[C@@H](C(=O)N(C)[C@@H](C(C)C)C(=O)O)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)C1=CC=CC=C1	OJXSCBQWQXUTTR-ZBZKAUHLSA-N	NPAtlas	Pterula sp.	2040936
NPA000455	Divercin V41	C[C@@H](C(C(=O)NC(CCCCN)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NCC(=O)NC(CC(=O)N)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CSSC)C(=O)NC)N)O	UGRHRSSMRJQGMG-XYCYVNRRSA-N	NPAtlas	Carnobacterium divergens V41	2747
NPA000461	[Ile7]-surfactin	CC[C@H](C)[C@H]1C(=O)OC(CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)O)CCCCCCCCCC(C)C	JNNXJHQKBJBXQH-RBBWHCKKSA-N	NPAtlas	Bacillus sp. SNA-60-367	1386
NPA000469	FR220897	CCCCCCCCCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(C(CN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(CC4=CC(=C(C=C4)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O	GFEXQVWXQYCVIC-UHFFFAOYSA-N	NPAtlas	Coleophoma empetri No. 14573	453209
NPA000475	Chrondramide 7C	C[C@H]1C/C(=C\[C@@H]([C@H](OC(=O)[C@H](C(NC(=O)[C@H](N(C(=O)[C@@H](NC1=O)C)C)CC2=CNC3=CC=CC=C32)C4=CC(=C(C=C4)O)Br)OC)C)C)/C	MMYOACDNFOZOJJ-XNUJQIKFSA-N	NPAtlas	Chondromyces sp. MSr9030	50
NPA000485	Not named	CCC(C)C1C(=O)OC(C(=O)C(C(=O)O[C@H]([C@@H](C(=O)O1)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)(C)C)CC(C)C	DGUFUEHCXSEKMT-GBCVEWGJSA-N	NPAtlas	Streptomyces sp. ML55	1883
NPA000494	Destruxin-A4 chlorohydrin	CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NCCC(=O)OC(C(=O)N2CCC[C@H]2C(=O)N1)CC(CCl)O)C)C)C(C)CC)C	OHKVAKWSVKDPHP-WBSYIQHXSA-N	NPAtlas	Unknown-fungus sp. oS-F68576	0
NPA000495	WS-7338 D	C[C@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CCC(=O)O)CC2=CNC3=CC=CC=C32)C(C)C)C(C)C	DSYDICXVMGUOGE-UWLAMGOFSA-N	NPAtlas	Streptomyces sp 7338	1883
NPA000504	2,3-dihydroxy-N-benzoylserine dimer	C1=CC(=C(C(=C1)O)O)C(=O)N[C@@H](CO)C(=O)OC[C@@H](C(=O)O)NC(=O)C2=C(C(=CC=C2)O)O	KLXJDVFEFZPIMN-RYUDHWBXSA-N	NPAtlas	Streptomyces sp.	1931
NPA000507	N-hydroxymethyl pretubulysin	CC[C@H](C)[C@@H](C(=O)N(CO)[C@H](CCC1=NC(=CS1)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C[C@H](C)C(=O)O)C(C)C)NC(=O)[C@H]3CCCCN3C	XAFVAXJSLRHROK-HQURSRCASA-N	NPAtlas	Cystobacter sp. SBCb004	764904
NPA000512	Enniatin J1	C[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C	IEUFDXNGDNWAKU-MAKNZWJESA-N	NPAtlas	Fusarium sp. strain F31	5506
NPA000513	Penilumamide	CN1C2=NC=C(N=C2C(=O)N(C1=O)C)C(=O)N[C@@H](CCS(=O)C)C(=O)NC3=CC=CC=C3C(=O)OC	HBYOXRNNWKRVRJ-AWQBSFGZSA-N	NPAtlas	Penicillium sp. CNL-338	5073
NPA000514	Cryptophycin 24	C[C@@H]([C@@H]1C/C=C/C(=O)N[C@@H](C(=O)NCCC(=O)O[C@H](C(=O)O1)CC(C)C)CC2=CC=C(C=C2)OC)[C@@H]3[C@H](O3)C4=CC=CC=C4	GPUHMLPBKTYERL-DEIZWQRYSA-N	NPAtlas	Nostoc sp. GSV 224	1177
NPA000532	Serratiomycin	CCCCCCC[C@@H]1CC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)CC)CC2=CC=CC=C2)[C@H](C)O)CO)CC(C)C	JJJUZZODDZXKCZ-YRMLTHTPSA-N	NPAtlas	Eubacterium sp.	142586
NPA000543	Anabaenopeptin C	CC(C)[C@@H]1NC(=O)[C@H](NC(=O)N[C@H](CCCCN)C(=O)O)CCCCNC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](C)N(C)C(=O)[C@H](CCC2=CC=C(O)C=C2)NC1=O	VNOIUJQJSYNRHB-LJSCDKKUSA-N	NPAtlas	Cyanobacterium sp.	102234
NPA000557	Thuricin 439A	CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CN)C(C)C)C(C)C)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(N)=O	LCBKCUWHVJLAKY-SWDWMASZSA-N	NPAtlas	Bacillus thuringiensis B439	1386
NPA000562	Micropeptin 88-Y	CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)C(C)C)O)CC4=CC=C(C=C4)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)C)C	ROXJSZHCCCSPST-OIGTZMMPSA-N	NPAtlas	Microcystis aeruginosa NIES-88	449441
NPA000565	Leptosin M1	CC(C)[C@]12C(=O)N3[C@@H]4[C@]([C@@H]([C@@]3(C(=O)N1C)SS2)O)(C5=CC=CC=C5N4)[C@@]67[C@@H]([C@@]8(C(=O)N([C@H](C(=O)N8[C@@H]6NC9=CC=CC=C79)CO)C)OC)O	ZVARQDQPESZGQS-WVTADRBTSA-N	NPAtlas	Leptosphaeria sp.	1755431
NPA000567	YF-044-P-D	CC(C)C(C(=O)NC(C(C)C)C(=O)NC(CC1=CC=CC=C1)C(CC(=O)NC(C)C(=O)NC(CC2=CC=CC=C2)C(CC(=O)O)O)O)NC(=O)CC3=CC=CC=C3	AQRATHKYNQIHRE-UHFFFAOYSA-N	NPAtlas	Streptomyces sp. YF-044P	1883
NPA000575	(-)-Ternatin	CC[C@H](C)[C@@H]1C(=O)N([C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N1)[C@@H](C(C)C)O)C)C)C)C)CC(C)C)CC(C)C)C)C)C	ZMFVAIFXJWEOMH-PTPSPKLBSA-N	NPAtlas	Coriolus versicolor	5325
NPA000584	Xentrivalpeptide O	CC[C@H]1C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N1)C(C)C)CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)CC4=CC=CC=C4)C)C(C)C	YFSBYLFQCDVKEG-JKZXPFHFSA-N	NPAtlas	Xenorhabdus sp. 85816	626
NPA000585	Actinoramide B	C[C@@H]([C@@H]([C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CCCNN2C(=O)[C@@H]([C@@H](C(C)C)O)NC(=O)COC)O)C(=O)N[C@H]3CCN(C3=O)C(=O)C	AEHYYRHLFKWEDT-SZUFJOJHSA-N	NPAtlas	Streptomyces sp.	1931
NPA000593	[D-Asp3,(Z)-Dhb7]Microcystin-LR	C/C=C\1/C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](CC(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCN=C(N)N)C(=O)O)CCC(C)C)C	UJXOFCVEZJEEPR-BCCFPGDPSA-N	NPAtlas	Oscillatoria agardhii	1160
NPA000596	Vinylamycin	CCCCCCC(C)C(CCO)C1C(=O)NC(=C)/C=C/C(=O)N[C@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C	QWBWNXCMGNCVQC-OIXFFAKGSA-N	NPAtlas	Streptomyces sp MI982-63F1	1883
NPA000612	Metatacarboline G	CC[C@H](C)[C@@H](C(=O)O)NC(=O)C1=NC(=C2C(=C1)C3=CC=CC=C3N2)CCC(=O)N4CCC[C@H]4C(=O)O	GYEWKSZSKYZTOR-FSJXIACGSA-N	NPAtlas	Mycena metata	1033252
NPA000627	Bacitracin B3	CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CCCN)CCCCNC(=O)[C@H](C(C)C)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4	CEYNDZAWLQGMQR-QTFUODODSA-N	NPAtlas	Bacillus sp. SNA-60-367	1386
NPA000634	Nostocyclopeptide A3	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N2C[C@H](C[C@H]2C(=O)N[C@H](C=N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N1)CCC(=O)N)CC3=CC=C(C=C3)O)CC4=CC=C(C=C4)C)C)CO	IFBHVTFUCLENGH-LJLGRGJKSA-N	NPAtlas	Nostoc sp. ATCC53789	76335
NPA000641	Enniatin J2	CC[C@H](C)[C@H]1C(=O)O[C@@H](C(=O)N(C(C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C)C)C(C)C	XAMQMLHUKZPWHG-BXEKCNPMSA-N	NPAtlas	Fusarium sp.	29916
NPA000648	Oscillaginin A	CC(C)[C@@H](C(=O)N[C@@H](CCC1=CC=C(C=C1)O)C(=O)O)N(C)C(=O)[C@H](CO)NC(=O)[C@H]([C@@H](CCCCCCCCl)N)O	QYOGCHNVZHLFTR-RYWAYVEBSA-N	NPAtlas	Oscillatoria agardhii	1160
NPA000655	[Val7]lichenysin G15	CCC(C)CCCCCCCCC1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)C(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)N	RERWMTKHDRRQPC-WXXNZXMZSA-N	NPAtlas	Bacillus licheniformis IM 1307	1386
NPA000662	21978C1(D-Asn11)	CCC(C)CCCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CC(=O)N)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C	YWQYYJJPLVGCSY-WPOLFSPWSA-N	NPAtlas	Streptomyces roseosporus	67294
NPA000671	L-691936	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@H](CNC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H](CC4=CC=C(C=C4)O)O)[C@@H](CC(=O)N)O)C)O)O	PMBUXEBEPGKBPM-GJNUVZHBSA-N	NPAtlas	Zalerion arboricola	42465
NPA000691	Micropeptin D	CCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)[C@@H](NC1=O)CC3=CC=C(C=C3)O)O)CC4=CC=CC=C4)C)CC5=CC=C(C=C5)O)C(C)C)C	UYWDIVWVEOWICI-YCNLCRJCSA-N	NPAtlas	Microcystis aeruginosa NIES-100	449444
NPA000694	Halolitoralin B	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(C)C)C(C)C)CC(C)C	AKSOODVGSHGQHA-VMXHOPILSA-N	NPAtlas	Halobacillus litoralis YS3106	45667
NPA000704	Sporidesmolide V	CC[C@H](C)[C@@H]1C(=O)N[C@@H](C(=O)OC(C(=O)N[C@H](C(=O)N([C@H](C(=O)OC(C(=O)N1)C(C)C)CC(C)C)C)C(C)C)CC(C)C)CC(C)C	FUGMHZCDRCPQDM-AHZLOWNUSA-N	NPAtlas	Pithomyces chartarum	1547544
NPA000706	Rhodopeptin C1	CCC(C)CCCCCC[C@@H]1CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)CCCN	BCORRXOGBNOQQU-KOUBEBKOSA-N	NPAtlas	Rhodococcus sp. Mer-N1033	1827
NPA000711	Roseoferin G	CCCCCCCCC(C)C(=O)N1CCCC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)CN(C)CCO	XLIXDHZWFVRVQH-UHFFFAOYSA-N	NPAtlas	Mycogone rosea	129585
NPA000712	Cycloaspeptide F	C[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)NC2=CC=CC=C2C(=O)N1)CC3=CC=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C)CC(C)C)CC5=CC=CC=C5)C	HGCDDJBOTFSYBL-HEZYXVPISA-N	NPAtlas	Isaria farinosa	89141
NPA000724	Chaiyaphumine A	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)O1)CC3=CNC4=CC=CC=C43)C)CC5=CC=CC=C5)NC(=O)CC6=CC=CC=C6	YZLRYEXQPAXUDX-WRECJYPKSA-N	NPAtlas	Xenorhabdus sp. PB61	626
NPA000728	Cyclo(Pro-Phe-Pro-Phe)	C1C[C@H]2C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N2C1)CC4=CC=CC=C4)CC5=CC=CC=C5	QLPBAXRSKZBNQY-ZJZGAYNASA-N	NPAtlas	Pseudomonas sp.	306
NPA000730	Lydiamycin B	CCCCCC(CC(=O)N1C(CCC=N1)C(=O)N[C@H]2COC(=O)[C@H]3C[C@H](CNN3C(=O)[C@@H](NC(=O)[C@H](NC2=O)CC(C)C)C)O)C(=O)O	KHOLPVDDEDKHJE-YKGAZLOOSA-N	NPAtlas	Streptomyces lydicus (strain HKI0343)	1883
NPA000746	Neuroprotectin B	CN1[C@@H](CC2=CC=C(C=C2)OC3=C(C4=CC(=C3)[C@@H](C(=O)N[C@@H](C1=O)C5=CC(=C(C(=C5)Cl)O)Cl)NC(=O)[C@H](NC(=O)[C@@H](CC6(C7=C(C=C4C=C7)NC6=O)O)NC(=O)C(=O)C8=CC(=C(C(=C8)Cl)O)Cl)C9=CC(=C(C(=C9)Cl)O)Cl)O)C(=O)N[C@@H](C1=CC=C(C=C1)O)C(=O)O	NGSUYOQYYVLKJJ-MNTPPSJWSA-N	NPAtlas	Streptomyces sp.	1931
NPA000747	Paecilodepsipeptide B	C[C@H](C(=O)N[C@H](CC1=CC=C(C=C1)OCC=C(C)C)C(=O)O)NC(=O)[C@@H](CC2=CC=C(C=C2)O)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CC3=CC=CC=C3)O	BRRIQKRUEWKTLZ-ZIWQVPDVSA-N	NPAtlas	Paecilomyces cinnamomeus BCC 9616	33202
NPA000797	Micropeptin T2	CCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)[C@@H](NC1=O)CCCCN)O)CC3=CC=CC=C3)C)CC4=CNC5=CC=CC=C54)C(C)C)C	DZYIOZFQWKUHBQ-WXCLYRHNSA-N	NPAtlas	Unknown-fungus sp.	0
NPA000801	Peptide P1	CC(C)(C(C(=O)NCC(=O)O)NC(=O)C(CS)NC(=O)CCCC(C(=O)O)N)O	ICKLACAAWOXHMX-UHFFFAOYSA-N	NPAtlas	Cephalosporium sp.	1981612
NPA000811	IC101	CCC1C(CCC(O1)(C(C)(C(=O)NC2C(OC(=O)C(N(C(=O)C3CCCNN3C(=O)CNC(=O)C(N(C(=O)C4CCCNN4C2=O)O)C)O)C)C(C)C)O)O)CCC(C)C	YDIQSISNBHYDIP-UHFFFAOYSA-N	NPAtlas	Streptomyces albulus MJ202-72F	1883
NPA000814	BZR-cotoxin I	CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NC(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)NC(C(=O)N1C)CC(C)C)C(C)O)C)C(C)C)C)C)C(C)C)CO)CC(C)C)C)C(C)C)C	NZTGVGORBGCOFL-UHFFFAOYSA-N	NPAtlas	Bipolaris zeicola	5017
NPA000815	Tumonoic acid H	CCCCCCCC[C@H](C)C(=O)N1CCC[C@H]1C(=O)O[C@H](C(C)C)C(=O)O[C@@H](C(C)C)C(=O)O	XZDDLHQSVWZOPD-MYGLTJDJSA-N	NPAtlas	Blennothrix cantharidosmum	483695
NPA000816	Arylomycin B7	CCC(C)CCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)C1C2=CC(=C(C=C2)O)C3=CC(=CC(=C3O)[N+](=O)[O-])CC(NC(=O)[C@@H](NC1=O)C)C(=O)O	VEAKNBDBVBJRRJ-DORYWWEISA-N	NPAtlas	Streptomyces sp. Tue 6075	1661694
NPA000846	Paecilodepsipeptide A	C[C@@H]1C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)O)C)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC=C(C)C	JNXJCUUDHZAFNN-ZIWQVPDVSA-N	NPAtlas	Paecilomyces cinnamomeus BCC 9616	33202
NPA000852	Microginin 91-A	CC[C@H](C)[C@@H](C(=O)N(C)[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)O)NC(=O)[C@@H]([C@@H](CCCCCCCCl)N)O	MECPYWUIDGLDCB-DVZKKUMJSA-N	NPAtlas	Cyanobacterium sp.	102234
NPA000855	Thiazomycin	C[C@H]1[C@@H]2[C@](C[C@@H](O1)O[C@H]3[C@@H]4[C@H]5C6=NC(=CS6)C(=O)N[C@@H](COC(=O)C7=C(CO4)C8=C(COC3=O)C=CC=C8N7O)C9=NC(=CS9)C1=NC(=C(C=C1C1=NC(=CS1)C(=O)N[C@H](C(=O)N/C(=C(\C)/OC)/C1=NC(=CS1)C(=O)N5)[C@@H](C)O)O)C1=NC(=CS1)C(=O)NC(=C)C(=O)N)(OCN2C)C	GYOHFSLEKIIJMU-UMNFMQIXSA-N	NPAtlas	Amycolatopsis fastidiosa	1816
NPA000867	Ganbajunin D	C1=CC=C(C=C1)CC(=O)OC2C(=C(C(C(=C2O)C3=CC=C(C=C3)O)O)OC(=O)CC4=CC=CC=C4)C5=CC=C(C=C5)O	LFIMSBYLXLAVRC-UHFFFAOYSA-N	NPAtlas	Thelephora ganbajun	370292
NPA000868	Grassystatin B	CC[C@@H](C(=O)N(C)[C@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)OC)NC(=O)[C@H]([C@@H](C)O)NC(=O)C[C@@H]([C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)OC(=O)[C@H](C(C)C)N(C)C)O	ICOVQVRWYNMTQP-UXVOKYIZSA-N	NPAtlas	Unknown-fungus sp.	0
NPA000883	Micropeptin SD1002	CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)C(NC1=O)CC3=CC=C(C=C3)O)O)[C@@H](C)CC)C)CC4=CNC5=CC=CC=C54)C(C)C)C	AWYLSHUAIRJXQH-SBGJJPBUSA-N	NPAtlas	Cyanobacterium sp.	102234
NPA000905	Venezueline D	C1=CC2=C(C=C1CO)NC3=CC(=C(C=C3O2)OC(=O)CO)NC(=O)CO	CDACWMJJCUJWLL-UHFFFAOYSA-N	NPAtlas	Streptomyces venezuelae	54571
NPA000920	Fellutamide F	CCCCCCCCC[C@H](CC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@H](CCC(C)C)C(O)O)O	ZNRBTQZHEJQSGS-MBDNFAEBSA-N	NPAtlas	Aspergillus versicolor	46472
NPA000926	Didehydromirabazole A	CC1=CSC(=N1)C2(CSC(=N2)C3=CSC(=N3)C4(CSC(=N4)C(C)C)C)C	BDZRADRTDBWWNO-UHFFFAOYSA-N	NPAtlas	Scytonema mirabile (Dillwyn) Bornet (strain BY-8-1)	1203
NPA000935	Arborcandin B	CCCCCCCCCC(CCC1C(=O)NCC(=O)NCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)C(C)O)CC(C(=O)N)O)C)CC(=O)N)CC(=O)N)CCCCCCCC(CCCCC)O)O	VZFZGDKKOUEQOZ-UHFFFAOYSA-N	NPAtlas	Unknown-fungus sp. 17397	0
NPA000938	[L-Homoarginine2]nodularin	C/C=C\1/C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCCN=C(N)N)C)C(=O)O	YCFHEUGHSRSOFR-LTNJPURBSA-N	NPAtlas	Nodularia sp PCC 7804	159191
NPA000939	Bergofungin C	CC(C)CC(C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CC(CC1C(=O)NC(CCC(=O)N)C(=O)NC(C)(C)C(=O)N2CC(CC2C(=O)NC(C)(C)C(=O)NC(CC3=CC=CC=C3)CO)O)O)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C(C)C)NC(=O)C	AEIHZHIUHVEFKY-UHFFFAOYSA-N	NPAtlas	Emericellopsis donezkii	281368
NPA000946	Enniatin F	CCC(C)C(C(=O)C(C(=O)C(C(C)C)O)(C(C)(C)C(=O)C(C(C)C)O)C(C=O)(C(=O)C(C(C)C=C)NC)N(C)C(=O)C(C(C)C)O)NC	GWWBZXAXHGJDAW-UHFFFAOYSA-N	NPAtlas	Fusarium sp. FO-1305	5506
